# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
1235	1.0	0.0
1236	1.0	0.0
1237	1.0	0.0
1238	1.0	0.0
1239	0.0	523.2987797353417
1240	1.0	0.0
1241	1.0	0.0
1242	1.0	0.0
1243	0.0	813.1211971631274
1244	1.0	0.0
1245	1.0	0.0
1246	1.0	0.0
1247	0.0	583.1238609971479
1248	1.0	0.0
1249	0.0	1214.8759994888678
1250	1.0	0.0
1251	1.0	0.0
1252	1.0	0.0
1253	0.0	372.8414138313383
1254	1.0	0.0
1255	1.0	0.0
1256	1.0	0.0
1257	0.0	350.66395602189004
1258	0.0	471.71012591570616
1259	1.0	0.0
1260	1.0	0.0
1261	1.0	0.0
1262	1.0	0.0
1263	1.0	0.0
1264	1.0	0.0
1265	1.0	0.0
1266	0.0	926.553190802224
1267	1.0	0.0
1268	1.0	0.0
1269	1.0	0.0
1270	1.0	0.0
1271	1.0	0.0
1272	1.0	0.0
1273	1.0	0.0
1274	0.0	94.31492525618523
1275	1.0	0.0
1276	1.0	0.0
1277	1.0	0.0
1278	1.0	0.0
1279	1.0	0.0
1280	1.0	0.0
1281	1.0	0.0
1282	1.0	0.0
1283	1.0	0.0
1284	1.0	0.0
1285	0.0	182.09789670072496
1286	0.0	808.4140269784257
1287	0.0	568.1262935977429
1288	1.0	0.0
1289	0.0	1087.65592740383
1290	1.0	0.0
1291	1.0	0.0
1292	1.0	0.0
1293	1.0	0.0
1294	1.0	0.0
1295	1.0	0.0
1296	0.0	426.8748121103272
1297	1.0	0.0
1298	1.0	0.0
1299	0.0	2145.001310389489
1300	1.0	0.0
1301	1.0	0.0
1302	1.0	0.0
1303	0.0	2390.756754321046
1304	1.0	0.0
1305	1.0	0.0
1306	1.0	0.0
1307	1.0	0.0
1308	1.0	0.0
1309	1.0	0.0
1310	1.0	0.0
1311	1.0	0.0
1312	1.0	0.0
1313	1.0	0.0
1314	0.0	351.55367595143616
1315	0.0	139.9325393140316
1316	0.0	92.34055143315345
1317	1.0	0.0
1318	1.0	0.0
1319	0.0	444.7408488485962
1320	1.0	0.0
1321	1.0	0.0
1322	1.0	0.0
1323	0.0	133.15215217880905
1324	1.0	0.0
1325	0.0	199.3607945041731
1326	1.0	0.0
1327	1.0	0.0
1328	1.0	0.0
1329	1.0	0.0
1330	1.0	0.0
1331	1.0	0.0
1332	1.0	0.0
1333	1.0	0.0
1334	0.0	145.5807670718059
1335	1.0	0.0
1336	1.0	0.0
1337	1.0	0.0
1338	0.0	2196.391307399608
1339	1.0	0.0
1340	0.0	30.698651913553476
1341	1.0	0.0
1342	1.0	0.0
1343	1.0	0.0
1344	1.0	0.0
1345	1.0	0.0
1346	1.0	0.0
1347	0.0	1754.3224481632933
1348	0.0	643.801118596457
1349	1.0	0.0
1350	1.0	0.0
1351	1.0	0.0
1352	0.0	973.4985624672845
1353	0.0	1276.0598920285702
1354	0.0	1140.1150223100558
1355	1.0	0.0
1356	1.0	0.0
1357	1.0	0.0
1358	1.0	0.0
1359	1.0	0.0
1360	0.0	2181.2103072879836
1361	1.0	0.0
1362	1.0	0.0
1363	0.0	649.0986085264012
1364	1.0	0.0
1365	1.0	0.0
1366	1.0	0.0
1367	1.0	0.0
1368	1.0	0.0
1369	1.0	0.0
1370	1.0	0.0
1371	1.0	0.0
1372	0.0	368.5850972542539
1373	1.0	0.0
1374	1.0	0.0
1375	1.0	0.0
1376	0.0	564.1282156575471
1377	1.0	0.0
1378	1.0	0.0
1379	1.0	0.0
1380	1.0	0.0
1381	1.0	0.0
1382	0.0	110.4374754941091
1383	1.0	0.0
1384	1.0	0.0
1385	1.0	0.0
1386	1.0	0.0
1387	1.0	0.0
1388	1.0	0.0
1389	1.0	0.0
1390	1.0	0.0
1391	0.0	540.8030732069165
1392	0.0	915.4867810430005
1393	1.0	0.0
1394	1.0	0.0
1395	0.0	329.8430626746267
1396	1.0	0.0
1397	1.0	0.0
1398	0.0	556.87236180529
1399	1.0	0.0
1400	0.0	1088.5196693707258
1401	1.0	0.0
1402	0.0	169.0149479545653
1403	0.0	498.23642638511956
1404	1.0	0.0
1405	0.0	1065.441629383713
1406	1.0	0.0
1407	0.0	2825.672577135265
1408	0.0	530.0195710733533
1409	1.0	0.0
1410	1.0	0.0
1411	0.0	127.443807432428
1412	0.0	245.39885728154331
1413	1.0	0.0
1414	1.0	0.0
1415	0.0	249.73480496555567
1416	0.0	270.72699065320194
1417	1.0	0.0
1418	0.0	413.6278601363301
1419	1.0	0.0
1420	1.0	0.0
1421	0.0	490.6468417029828
1422	1.0	0.0
1423	1.0	0.0
1424	0.0	115.56773213669658
1425	0.0	345.32382513862103
1426	1.0	0.0
1427	1.0	0.0
1428	1.0	0.0
1429	1.0	0.0
1430	1.0	0.0
1431	1.0	0.0
1432	1.0	0.0
1433	1.0	0.0
1434	1.0	0.0
1435	1.0	0.0
1436	0.0	891.246568178758
1437	1.0	0.0
1438	1.0	0.0
1439	0.0	597.0461065880954
1440	0.0	112.66161128878593
1441	1.0	0.0
1442	1.0	0.0
1443	1.0	0.0
1444	1.0	0.0
1445	1.0	0.0
1446	0.0	151.9090455258265
1447	1.0	0.0
1448	0.0	1829.9784942064434
1449	0.0	665.271385689266
1450	1.0	0.0
1451	1.0	0.0
1452	0.0	1986.9079577038065
1453	1.0	0.0
1454	1.0	0.0
1455	1.0	0.0
1456	1.0	0.0
1457	0.0	486.4731797715649
1458	1.0	0.0
1459	0.0	2321.031292900443
1460	1.0	0.0
1461	1.0	0.0
1462	1.0	0.0
1463	1.0	0.0
1464	0.0	477.34394832514226
